"TEAM","YEAR","CONF","G","W","ADJOE","ADJDE","BARTHAG","EFG_O","EFG_D","TOR","TORD","ORB","DRB","FTR","FTRD","X2P_O","X2P_D","X3P_O","X3P_D","ADJ_T","WAB","POSTSEASON","SEED","dbpr_Player 1","dbpr_Player 2","dbpr_Player 3","dbpr_Player 4","dbpr_Player 5","dbpr_Player 6","dbpr_Player 7","dbpr_Player 8","obpr_Player 1","obpr_Player 2","obpr_Player 3","obpr_Player 4","obpr_Player 5","obpr_Player 6","obpr_Player 7","obpr_Player 8","elo"
"Ohio State",2013,"B10",37,29,113.6,89.4,0.9406,50.6,45.4,16.2,20.7,31.8,28.2,35.5,29.5,49.4,43.6,35.6,32.4,65.3,7.2,"E8",2,4.592196095,2.944629283,1.120130763,2.228515104,1.080440678,2.480472336,1.815201832,1.234052769,2.823966209,3.579553984,4.632186626,1.798453418,2.35884383,0.362558865,0.71384013,0.850918726,1733.90277201454
"Ohio State",2014,"B10",35,25,108.4,88.5,0.9107,50.3,45.2,17.2,21.9,29.6,29.6,42.3,29.8,51.1,45.9,32.4,29.3,65.4,4.5,"R64",6,3.790213006,3.482754507,2.914990321,1.991910671,2.953600876,1.675115348,1.6931355,1.964146832,2.657288151,1.786107691,1.878051302,2.294760832,1.195466928,2.182090818,-0.261380219,-0.547682797,1766.60578781782
"Ohio State",2015,"B10",35,24,113.9,93.1,0.9104,54.2,46.4,17,21.6,33.5,32,34.7,27.8,53.6,45.2,37,32.2,66.3,2.5,"R32",10,3.294941845,1.922534095,2.371669016,2.359942458,0.184864745,0.70873193,2.510176737,1.566537356,3.492734945,4.554787168,2.476415254,2.101632116,4.231817899,3.128940111,1.230604974,1.759579355,1699.18430718429
"Ohio State",2018,"B10",34,25,116,94.3,0.9154,54.1,48.7,17.1,17.9,30.2,25.2,31.1,29.5,54.7,46.1,35.3,35.1,68.2,4.5,"R32",5,3.032685236,1.513150148,2.147436168,2.265658921,0.908831333,1.127563713,0.172106459,0.126341871,3.499728892,4.041751233,3.205398624,2.858420361,3.116136794,0.695902918,1.365324879,1.126358245,1721.10416727349
"Ohio State",2019,"B10",35,20,107.8,93.8,0.8329,50.3,48.3,18.7,18.2,27.6,25.9,33.7,31.8,49.7,47.9,34.1,32.7,67.2,0.9,"R32",11,3.078701889,1.723865603,0.533307235,1.303311609,2.538109144,1.126432292,1.109289605,0.961871484,3.100668345,2.281231619,1.886137154,0.716219215,-0.784591293,0.576028794,-0.119125863,-0.026592811,1673.85567553415
"Ohio State",2021,"B10",30,21,122.1,97,0.934,53.1,48.9,15.3,15,29.1,27.4,37.6,33.8,52.1,47.4,36.5,34.1,66.9,6,"R64",2,2.109356682,0.919130192,0.381589593,1.091392405,0.010055415,0.244787382,0.919235109,0.671654127,4.424571699,4.787141873,3.687039074,2.662548414,3.666003936,2.726995617,1.564941138,1.13937868,1684.65542809013
"Ohio State",2022,"B10",32,20,115.5,98.5,0.8612,54.3,47.6,17.1,15.5,29.3,28.7,33.4,29.1,54,45.8,36.5,33.8,65.1,1.3,"R32",7,1.650863195,2.018355945,2.159431882,1.58816534,0.284200364,0.808330796,0.92606051,-0.333217404,4.773663102,3.6329375,2.910950807,2.581096378,3.423582858,1.681310366,1.362070504,0.65040665,1676.76368424274
"Oklahoma",2013,"B12",32,20,110.3,95.6,0.8391,47.8,47.4,17.5,19.6,33.2,31.5,35.4,31.4,47.6,46.4,32.3,32.9,66.7,0.3,"R64",10,1.46955355,0.69524476,1.893192071,1.820683695,1.574293481,-0.706467766,0.385690469,-0.142523548,2.879028788,3.171104375,1.448073639,1.446498774,1.096723525,2.089124134,0.981348313,0.847860044,1689.39772172162
"Oklahoma",2014,"B12",33,23,118.2,99.4,0.8793,51.7,49.7,15.7,17.8,32.4,30.4,39.4,38.5,48.7,48.8,37.9,34.2,71.6,4.1,"R64",5,1.230887672,1.876496958,1.811963378,1.443926147,0.580997669,-0.406552642,0.401926637,-0.975065221,3.968270668,2.424932106,2.468929748,2.816008989,3.227528073,2.204642689,1.339940568,1.419184669,1725.82486616858
"Oklahoma",2015,"B12",35,24,111.6,88.5,0.9349,49.3,44.1,17.6,19.7,31.5,31.4,32.8,28.4,48.2,42.2,34.3,31.7,67.5,4.5,"S16",3,2.23664179,2.628680383,2.531055183,2.827313081,2.142439287,0.985370546,1.604322332,1.202103618,3.276957412,2.708232496,2.538498131,2.186438045,2.451383074,1.406686425,-1.199655955,-1.733689926,1651.01681025139
"Oklahoma",2016,"B12",37,29,118.2,94.1,0.9326,54.3,47.2,18.3,17.7,31.2,30.5,33,28.3,48.2,45.3,42.2,33.7,70.8,8,"F4",2,1.678307486,2.145268993,4.002136396,1.494938305,2.591011145,0.939220349,0.607733844,0.127424733,4.781742699,4.306502134,2.214347645,4.476604084,2.986460233,1.558364509,-0.423202704,-0.359760983,1767.01330141879
"Oklahoma",2018,"B12",32,18,114.6,99.5,0.835,53.5,51,17.3,16.8,28.4,30,33.2,25.6,53.3,49.1,35.9,36.2,76.7,1.1,"R64",10,0.485381132,3.637097679,1.680510486,0.598109006,0.833228091,0.719358943,0.844987423,-0.832779918,6.251353605,2.35038927,2.440963092,2.720633752,1.577394431,0.430064064,-0.343059193,0.823369673,1661.49010651268
"Oklahoma",2019,"B12",34,20,110.5,93.1,0.878,50.4,47.5,17,17.3,25.8,27.8,31.3,23.1,49.7,45.8,34.6,33.3,70.3,2.5,"R32",9,2.58257019,2.321707024,2.299371774,1.489219204,1.44836869,0.304967368,2.853768858,-0.0126122,3.287871475,2.054328549,1.434253143,0.977663247,0.752146862,1.569158898,-1.511099998,-0.253878423,1682.99030180036
"Oklahoma",2021,"B12",25,15,111,94.5,0.8642,50.8,48.9,15.8,18.7,27.3,27.5,29.1,22.8,50.8,46.3,33.8,35.4,67.6,0.3,"R32",8,0.564774487,0.632245745,0.737823871,2.063392339,1.010484083,1.561886046,0.877328728,1.159770798,3.504071469,3.367726159,2.599265873,0.799225073,1.732941169,0.970072027,1.450365324,0.436203615,1610.49620351349
"Oklahoma State",2013,"B12",33,24,107.1,88.6,0.8983,48.8,44.5,18.2,21.7,31.3,30.8,40.5,35.1,49.5,42.4,31.6,32.4,67.3,3.2,"R64",5,3.396652512,2.360481481,3.452391736,2.11597169,2.087143578,0.148729646,0.807319836,1.287715893,2.435859762,2.183480188,-0.227228083,1.086218965,0.603199292,2.367231892,-0.209818617,-1.163141893,1709.49076434175
"Oklahoma State",2014,"B12",34,21,115.6,94.8,0.9067,52.4,46.3,14.7,20,28,32,49.7,41,51.3,45,36.4,32.7,69.2,1.4,"R64",9,3.372844195,1.782846235,-0.050513638,1.073997581,2.453042055,0.87385086,1.224848769,1.304044013,4.971522134,3.40146622,4.261728116,2.87958628,1.296709404,2.140627928,1.742806203,0.645329894,1698.46607764451
"Oklahoma State",2015,"B12",31,17,110.7,95.4,0.8469,50.2,46.5,18.5,21.1,26.9,32.6,39,42.1,49.2,44.1,34.6,34.4,64,0.2,"R64",9,2.110061608,1.657544233,0.703211542,1.80752037,1.003119941,1.856827635,1.603212994,0.201398099,2.538491632,1.881381015,2.80086756,1.532830309,1.296642988,0.031594074,-0.029922261,-1.094211123,1654.79042511257
"Oklahoma State",2017,"B12",32,20,126.8,102.3,0.9221,54,53.2,18.2,20.3,38.3,31.9,37.4,45.4,50.4,52.4,40.3,36.4,72.9,3.3,"R64",10,0.930154033,2.043313422,0.249619157,-0.171461927,0.609583558,0.660385854,0.050707432,0.024555883,8.319111363,2.927996453,4.351568341,4.254960537,2.671501783,1.72371322,2.269806558,1.453477169,1647.09128802962
"Oklahoma State",2021,"B12",28,20,109.3,92.3,0.875,52.1,47.2,21.4,19.3,31.9,30.2,36.4,30.5,52.8,46.9,33.8,31.7,71.6,4.6,"R32",4,2.873096774,1.867741111,2.830155317,1.682882682,1.861828243,1.012585076,0.754792854,1.156558019,2.039382838,2.03895554,0.916045027,1.646762573,0.940551293,1.428388168,1.652191114,0.2057906,1679.33615632966
"Old Dominion",2019,"CUSA",35,26,99.3,94.6,0.6339,47.2,45.6,17.8,18.5,32.1,24.8,28.9,32.4,44.1,43.5,34.9,32.4,65.9,-1.8,"R64",14,1.853656674,1.688850857,1.957830561,0.670360836,1.214172948,1.840926093,1.67673075,-0.191806496,1.327397175,0.588766308,-0.598338928,0.588829257,0.032111529,-0.778796686,-1.583534062,0.022983991,1638.26771649091
"Ole Miss",2013,"SEC",36,27,110,95.6,0.834,49.1,46.4,15.9,21.5,34.1,31.8,38.8,31.1,49.4,46.2,32.4,31.3,70.9,1.6,"R32",12,1.805225675,1.662590004,-0.058355001,2.971642463,1.847904257,1.294073964,1.082077154,-0.348482791,2.596860192,1.591796802,3.27005663,0.157234383,1.113128866,0.88903295,0.321752473,1.325470028,1710.4937796101
"Ole Miss",2015,"SEC",34,21,112.2,99.2,0.8037,47.8,47.6,16.5,18.7,34.8,31.4,36.1,41.2,46.8,43.6,33.2,35.8,66.6,-0.5,"R64",11,0.594759359,2.24861881,-0.039108762,2.494703622,1.743921597,1.170381956,0.057530483,0.743186529,2.858861509,0.785071125,2.915355751,0.134074527,0.715510389,1.072043175,1.809324998,0.988292015,1627.42352927843
"Ole Miss",2019,"SEC",33,20,113.3,97.9,0.8433,53.1,51,18.2,20.6,30.2,29.3,30.9,33.5,52.7,48.2,35.8,37.4,69.7,0.9,"R64",8,1.531182354,1.300623822,1.066532005,1.157717824,1.394460059,1.411141086,-0.072187837,NA,2.764784648,2.853495205,2.835856914,1.922085447,0.883364269,-0.369438619,0.761701527,NA,1651.12554832159
"Oral Roberts",2021,"Sum",23,16,107,107.1,0.4981,53.6,50.4,15.7,18.2,23.2,33,27.8,33.1,49.7,49,38.8,35.6,71.4,-5.1,"S16",15,-0.624775896,0.969905751,-0.371086822,0.449608786,-0.17915735,-0.914280489,-2.101704582,NA,3.897487767,1.8477323,2.622459852,0.494143005,0.62566491,0.099456936,-0.596249604,NA,1542.61080943042
"Oral Roberts",2023,"Sum",31,30,111.8,101.6,0.7487,55.4,48.6,13.3,17.4,24.5,27.7,24.2,21.7,55.9,46.8,36.5,34.3,70.2,1.6,"R64",12,2.979867415,0.123516927,1.374293332,0.036444845,0.700622845,0.519511385,-0.890059232,-0.746025142,2.718575451,4.325463759,2.770665599,3.002339376,1.622506024,0.653661116,1.334509421,1.051924082,1748.39166177983
"Oregon",2013,"P12",37,28,104.8,88.6,0.8728,49.3,46.4,21.4,22,35.8,27.2,38.4,33.3,49.1,44.9,33.3,33.4,69.2,2.9,"S16",12,2.514778669,1.18713633,3.058952666,0.961082222,0.607125588,2.085694064,1.496027256,1.126470809,1.390026896,2.313362667,0.291578882,2.259385475,2.063692437,0.148666181,0.326429416,0.270751653,1721.4957796439
"Oregon",2014,"P12",34,24,118.1,100,0.872,53.5,49.1,16.1,18.9,32.2,31.9,43.8,47.8,51,49.4,38.9,32.4,69.3,2.6,"R32",7,1.797724778,-0.326721804,0.120307164,0.787688481,2.373335155,0.954740536,0.822914193,1.556021381,3.64430482,5.289479738,4.349123633,2.834151246,0.827972372,1.747327926,1.872923105,1.094715409,1728.69014448716
"Oregon",2015,"P12",35,25,114.3,99.1,0.8379,52.3,48,16.9,16.7,30.2,31.5,29.1,35.4,50.8,47.1,36.9,33.2,66.9,3,"R32",8,1.351318529,0.078238921,1.294283152,0.737136215,0.446315741,1.412753216,0.172274359,-0.724162525,2.808520725,3.975899237,1.587581211,1.998829986,2.175297065,1.190870329,1.334441815,0.235933203,1667.82640312941
"Oregon",2016,"P12",37,30,118.4,96.2,0.9163,52.3,48.9,16.1,20.2,34.1,30.5,40.3,32,52.6,46.1,34.4,36.2,69,6.7,"E8",1,2.266578626,2.135912323,1.776021683,1.655218097,0.97773716,1.280345453,0.435561324,0.736380312,3.259151167,3.127334197,3.001121318,2.940885064,3.138733151,2.392141107,2.898287755,-0.207443024,1761.10209124682
"Oregon",2017,"P12",38,33,117.8,93.8,0.9321,55.5,46.4,17.1,19.3,32.4,29.5,34.4,26.3,54.5,46.1,38,31.2,68.4,6,"F4",3,1.996910756,2.976581062,3.019358977,2.424858183,1.413994046,2.181736128,0.22934995,0.396808212,4.950595022,3.369416224,2.939602696,3.100440064,4.0646889,3.196446898,2.346122411,-0.375123488,1784.12877992843
"Oregon",2019,"P12",38,25,108.1,91.7,0.8687,52,46.4,17.8,20.9,29.6,28.8,29.4,33.9,51.6,48.8,35.1,29,65.4,-1.1,"S16",12,1.66656653,1.945652343,3.353039161,2.3783323,2.990745701,2.721938396,1.915028615,1.204422845,3.038182412,2.421228296,0.746811889,1.40150594,0.379129935,0.58447613,1.034420892,1.573046372,1634.17389570212
"Oregon",2021,"P12",26,20,113.1,98.2,0.835,54.4,50.1,16.8,20.3,28.3,27.2,26.8,27.1,52.9,49.9,37.9,33.6,67.2,3,"S16",7,2.081712679,1.604390996,1.331888321,0.080721029,0.402874408,0.266254995,-0.099607132,0.475266362,4.410400291,3.636225404,2.921508536,3.904914258,2.762600879,1.457766182,1.008458291,0.131421651,1670.80323337482
"Oregon",2024,"P12",34,23,113.3,99.6,0.8149,51.8,51.5,14.8,17.9,28.7,27.1,32.3,32.8,52.7,51.6,33.6,34.3,67.1,1.4,NA,11,3.038277271,2.405375183,1.120309044,0.608614786,1.493785568,-0.000731425,0.205105361,-0.103462709,3.120683842,2.249221419,3.180589113,3.047755089,1.180985047,2.12301293,1.378613384,1.234520513,1657.63440960742
"Oregon State",2016,"P12",31,18,109.9,98.1,0.788,49.8,49.5,16.6,19.5,29,32.2,36.8,39.3,46.9,50,37.4,32.4,68,0.3,"R64",7,2.729591337,0.969068215,0.821954409,1.367034223,-0.169234731,0.625970478,-1.671825308,0.60138826,3.099569055,2.21118069,1.640786973,0.314148437,1.533045141,0.326875036,2.275577922,-0.392818228,1658.15912241489
"Oregon State",2021,"P12",28,17,108.5,99.6,0.7289,48.7,50.4,17.2,18.5,29.8,29.4,34,38.2,46.9,52.5,34.6,31.4,65.1,-1.6,"E8",12,1.109417081,1.801994076,0.837600259,0.440488367,1.52069896,0.380390126,-0.728361247,-0.472679879,3.157706377,2.007958739,2.383940828,1.881181249,0.676128458,1.421766052,1.140476599,-1.240402176,1528.35996759218
"Pacific",2013,"BW",33,20,104.7,101.1,0.5991,50.5,50,17.8,20,29.2,30.8,37.7,39.3,46.8,48,38.9,35.4,63.4,-5.1,"R64",15,1.984935628,0.186536853,0.792152124,-0.108777324,-0.533112143,-0.422781258,0.470622205,-0.869540681,1.800977816,2.1741508,1.347750777,1.532717639,1.487368612,0.366372724,-1.286153565,0.012105046,1577.6707893429
"Penn State",2023,"B10",37,23,117.5,100.7,0.8547,55.4,49.1,13.7,13.1,19.2,25.6,21.3,25.5,53.1,49.2,38.7,32.7,64.3,1.3,"R32",10,1.678765915,0.600365577,1.496014587,-0.20840963,1.325690551,-0.396889869,0.675034917,-0.394540629,4.939950681,3.215566704,2.146915045,2.846569061,1.094277726,2.752793344,0.022304902,0.772869609,1641.25558343342
"Pennsylvania",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1618.52915769692
"Pittsburgh",2013,"BE",33,24,112.8,91.1,0.9217,51.7,44.6,18.1,22,40.4,30,37.5,36.4,51.5,44,34.9,30.4,60.3,3.1,"R64",8,2.216476255,2.290988704,1.727099258,1.294323259,1.021487016,2.195322164,2.040653021,1.239423824,5.151768624,3.090520475,3.442561122,3.695666927,3.229078868,1.298177825,1.074906046,1.841523448,1716.90428056594
"Pittsburgh",2014,"ACC",36,26,117.1,94,0.9261,50.7,46.7,16.3,19.2,37.2,29,44.3,36.4,50.1,45.5,35.1,32.6,63.8,4.1,"R32",9,1.915203444,2.322836358,2.615269131,1.86725047,2.118609417,2.099047778,0.609940786,-0.116668313,4.529002763,3.978397258,3.449352558,3.169447465,2.128987102,0.811995172,0.688899545,1.068727535,1737.2058627276
"Pittsburgh",2016,"ACC",32,20,113.9,96.9,0.8659,51.1,50,17.5,16.9,36.9,27.5,36.1,32.4,50.4,48.4,35,35.4,66.3,1.8,"R64",10,2.559621849,1.308431409,0.608591982,1.534074229,1.263381512,0.720079764,0.563372159,2.393581818,3.724548661,4.073734339,3.709986344,1.906683174,1.994822928,2.366216355,2.247882083,0.142875738,1683.23008528146
"Pittsburgh",2023,"ACC",36,24,113.1,101.6,0.7743,52.5,48.5,16.3,16.6,29.5,28.6,32.9,30.4,51.4,48.2,36,32.6,67.2,-0.3,"R32",11,0.988136481,0.802728138,0.330821173,1.627189851,0.437376154,0.981889031,0.621562618,0.158669522,3.164944133,2.983766403,3.152991359,1.626583716,2.623330091,1.175838579,1.120186439,-0.999098206,1634.41395090779
"Princeton",2017,"Ivy",29,23,107.6,95.4,0.7989,53.2,48.7,15.2,20.2,24.1,24.7,24.4,32,50.5,46.9,37.6,34.5,64.2,-0.4,"R64",12,1.098393305,1.277128355,1.102796916,0.915060449,1.218772254,1.211885065,2.396706928,NA,2.962746128,2.684618093,2.492956016,1.75606469,0.853320389,0.614084841,-3.218781989,NA,1632.14309656666
"Princeton",2023,"Ivy",30,23,109.1,101,0.7083,52.2,48.4,16.5,14.7,28.1,22.6,30.4,28.1,53.3,48.1,33.7,32.7,67,-3.2,"S16",15,0.708485511,1.341788692,0.702494989,0.481975519,-0.961820604,0.16333048,0.76773468,-0.095581304,2.99922543,1.255747475,1.869592806,1.486491931,1.890448171,0.488625785,-0.228924118,0.5674133,1626.96251532919
"Providence",2014,"BE",35,22,114.9,100.4,0.8249,48.3,48.9,17.3,16.4,35.3,30.8,41.9,33.7,46.5,48.8,34.7,32.8,64.9,1.2,"R64",11,-3.58761e-05,0.907243203,1.007939862,0.92714651,3.173070893,-0.278301629,NA,NA,4.114585155,2.745390608,2.109815398,1.683881906,-0.811577836,1.152040571,NA,NA,1662.67134183119
"Providence",2015,"BE",34,22,111.6,93.7,0.8821,48.4,48.2,18.1,19.7,35.2,29,40.7,39.3,48.9,47.1,31.3,33.3,65.7,3.7,"R64",6,2.405742049,1.202615732,2.912652202,0.975442676,0.240774835,0.65690077,0.75487756,0.067344726,3.992561504,2.412072893,0.37018506,1.262864883,1.298911384,0.590763121,0.486826163,0.761629604,1695.84650946098
"Providence",2016,"BE",35,24,108.7,95.4,0.8193,48,49.3,16.1,20.6,30.4,30.3,37.3,28,48,49.8,32.1,32.3,69.3,3.4,"R32",9,3.200818594,1.85974778,1.82503708,0.881726118,0.87835836,1.105029456,-0.057422696,0.572864767,3.686234245,2.593642503,0.690999024,1.563954084,0.937468165,-0.133766493,0.07171316,-0.570554599,1715.38010488811
"Providence",2017,"BE",33,20,108.3,94.5,0.8278,51.4,49.6,18.4,20.3,26.4,28.6,38.1,30.5,49.1,49.9,37.1,32.8,67.6,0.6,"R68",11,1.315887909,1.147812577,1.765962243,1.839116578,0.994797909,1.365950598,1.321111697,0.770337267,2.450151451,2.488053034,1.772798711,0.954913735,0.803966698,0.206018239,-0.334117214,-0.045704531,1625.74485814183
"Providence",2018,"BE",35,21,108.4,95.9,0.8027,49.6,50.3,17.4,19,28.9,29,38.6,31.8,49.5,51.5,33.2,32.2,68.3,1.9,"R64",10,2.331711377,1.378003939,1.716786483,0.608800193,2.057671249,2.340841286,0.102179404,1.608869174,2.156266735,2.843879665,1.0505297,1.909426763,0.326841251,-0.028592304,0.898406368,-1.321356146,1635.38161641734
"Providence",2022,"BE",33,27,111.4,95.5,0.8554,50,46.3,17,15.6,30.3,27.4,37,27,49,47.1,34.4,30,65.3,5.9,"S16",4,1.650029488,2.069296987,0.792070896,3.147956442,-0.177823691,0.774600977,0.637406028,1.46268019,2.246768285,1.741478619,2.932635453,-0.024847537,2.754909537,1.639409948,1.588696648,-0.032742248,1778.88064252704
"Providence",2023,"BE",33,21,114.9,101.2,0.8128,51.1,49.7,16.8,16.9,34.7,27.3,36.3,25.4,50.8,49.2,34.6,33.8,66.8,1.3,"R64",11,2.037886148,1.741344859,0.381557933,-0.056327734,0.980597486,1.416930201,-0.21791272,1.023112958,2.999637755,3.14418174,3.12281376,2.694118044,1.618770854,1.01630235,2.618920257,0.249966827,1648.35523791817
"Purdue",2015,"B10",34,21,110.5,93.9,0.8654,50.3,45.4,19.9,17.6,36.5,30.9,41.7,38.4,50.9,42.3,32.7,35.1,65,1,"R64",9,2.757113135,1.760325835,1.768858076,1.321068377,1.707150795,1.18132966,2.190333045,1.120571192,1.628423448,2.188437348,2.122383459,2.397960133,1.755757924,1.895826017,-0.249642435,0.299216,1604.47801468067
"Purdue",2016,"B10",35,26,117.2,93.4,0.9316,53.6,44.3,17.7,13.7,35,23.4,35.4,28.1,52.8,42.9,36.7,31.4,68.9,4.4,"R64",5,2.169928194,4.062652852,2.514085134,2.721902369,1.991114178,0.990241141,2.509622946,1.706980392,4.319511031,1.583879858,2.941867243,2.669338459,2.764132243,3.047172037,1.425469913,2.214475207,1743.7045017033
"Purdue",2017,"B10",35,27,116.6,93.1,0.9297,55.7,47.7,18.3,16.6,30.8,24.4,33.3,22.9,52.7,46.6,40.3,33.2,70.4,5.6,"S16",4,1.819351945,2.408951367,1.687391281,3.225243594,1.390501142,0.947498454,1.594443411,0.526455825,4.7573555,3.894972904,3.866322376,1.7712271,3.158104865,3.1369935,1.292569047,1.303561643,1726.96783634753
"Purdue",2018,"B10",37,30,123.2,95.7,0.9484,57.7,47,15.8,17.7,28,28,35.6,24.2,54.1,45.5,42,33.2,68.7,7.6,"S16",2,3.277305443,2.101873373,1.887806614,1.539338306,1.012765181,1.280409553,2.114922901,0.90370582,4.979044347,5.562822706,5.574513568,4.907439863,4.304832751,2.754972812,0.438013359,-0.359811668,1774.82695148496
"Purdue",2019,"B10",36,26,122.8,94.3,0.9539,53.6,49,15.8,18.6,34.5,27,29.9,31.7,51.5,47.2,37.4,34.2,67,6.1,"E8",3,3.49492089,1.518814783,2.252923485,1.468710577,0.717612482,0.606028028,0.652501576,1.179951219,3.260936036,4.313361866,3.537509738,4.091730144,3.334764684,1.637652214,0.699381609,-0.408094473,1676.31998735156
"Purdue",2021,"B10",27,18,112.4,92.9,0.8994,51.4,48.6,18.7,16.9,32.2,24.1,32.2,30.3,52.1,49.7,33.5,31.5,66.6,3.8,"R64",4,1.773444582,1.559739758,0.765365863,1.291102419,0.65154945,1.611886256,2.556744431,-0.175103826,2.948359221,2.643419776,2.727722573,1.746443422,2.29405453,0.754483213,-0.211887929,2.256297456,1622.17147493832
"Purdue",2022,"B10",37,29,121.6,97.5,0.9267,56.5,49.1,17.5,14,35.2,23.8,38.2,21.6,55.8,48.6,38.4,33.2,66,7,"S16",3,2.306932102,1.795777263,0.813381611,0.947658297,1.726941119,0.397081942,0.588493824,1.528582328,5.948027595,4.94135502,5.341591692,4.198307467,2.643953985,3.397199066,3.145548915,1.564644329,1763.84606043771
"Purdue",2023,"B10",35,29,117.9,93.7,0.9333,51.8,47.2,17.2,15.4,38.4,23.5,37.2,19.2,54.1,47.2,32.2,31.3,63.9,9.4,"R64",1,3.57019939,2.051962575,2.776189412,2.019344364,0.570958705,1.787610587,1.129632937,0.191275013,5.212540652,3.339513779,2.576832116,3.000918029,3.815537843,2.007108754,1.363496576,1.964374072,1820.16486516737
"Purdue",2024,"B10",33,29,126.2,94.7,0.9644,56,47.7,16.5,14,37.4,24.7,42.8,23,53.2,48.1,40.8,31.4,67.6,11,NA,1,3.379527526,2.664252265,2.364876878,1.458188025,1.291609001,0.803760826,2.064117513,0.841762667,8.141639935,5.679665076,3.457038302,4.042211392,3.899499607,3.502431381,1.243569449,1.423987332,1850.12377970844
"Radford",2018,"BSth",34,23,101.3,102.8,0.4559,49.3,50.1,18.7,20.2,32,28,31.2,31.7,47.1,48.9,35,34.6,64.2,-6.5,"R64",16,1.150604525,1.325418786,-0.273492765,0.486011817,-0.487308085,0.703747901,-0.405751425,-0.583754871,1.142982985,0.856447554,1.168421656,0.39112345,0.451474337,-1.127800424,-0.204444697,-1.506607238,1570.03862048374
"Rhode Island",2017,"A10",35,25,111.1,94.1,0.8717,50.8,45,16.4,19.4,32.8,29.7,39.2,45,51.2,45.4,33.3,29.5,67.7,0.4,"R32",11,2.113657913,2.040543749,1.152126379,1.324239204,1.133034979,1.213415371,2.166628407,2.314700173,1.701764795,1.69556966,2.377999457,2.182525573,2.015112189,1.813308229,0.724136389,0.464367432,1666.83005925517
"Rhode Island",2018,"A10",34,26,109.7,97.3,0.7988,51.1,50.4,15.3,22.6,31,28.2,30.1,40.6,50.4,50.6,35.2,33.2,69.6,1.6,"R32",7,1.572902544,1.073822014,2.103076139,1.118119142,2.593698076,1.446810253,1.025892677,-0.303717311,2.879064282,2.625366558,1.575631508,2.249791737,0.160602485,1.095742748,0.613168331,0.594479036,1745.43701317601
"Richmond",2022,"A10",37,24,106.9,99.1,0.7071,51.1,50.5,14.3,18.8,22.4,27.5,31,23.4,52.3,49.9,33,34.3,66.7,-1.6,"R32",12,1.712854977,1.091828997,1.226615694,0.575437026,0.762546233,1.150265629,0.575784868,-0.944403519,3.243789947,2.290868375,2.070594089,1.686828272,1.208642088,0.486654101,0.794633073,1.344495886,1603.75273592997
"Robert Morris",2015,"NEC",35,20,100.7,103.3,0.4286,50.1,49.3,19.8,21.8,31,35.9,35.5,37.6,47.4,48.3,37.5,34.1,66,-8.6,"R64",16,0.101280116,0.274517787,0.464143199,0.644498968,0.843089789,-0.301057705,-0.140150251,-0.732628986,2.357668388,1.552086228,0.10876665,-0.085328451,-0.350390167,0.396090047,-0.551465482,-1.683082337,1500.68316590647
"Rutgers",2021,"B10",26,15,106.7,91.9,0.847,50.2,47.7,16.4,18.9,27.4,29.1,27.7,33.2,51.9,47.4,31.1,32.1,67.8,1.9,"R32",10,3.735088769,1.425218108,3.614400264,1.616023445,1.466732441,2.195807148,0.756013063,0.842979214,2.228279328,2.133192402,-0.289033023,1.615063388,1.272251417,-0.108413488,0.892139201,0.022944093,1612.91961323553
"Saint Joseph's",2014,"A10",34,24,113.8,97.5,0.8546,53.9,47.8,18.7,15.3,29.5,27.8,43.6,30.6,52.3,46,37.9,34.2,65.9,2.1,"R64",10,2.657330474,0.84132451,1.613558111,0.844434987,0.991257807,-0.073201833,-1.511810209,NA,2.44824628,3.726694186,1.721902563,2.336097478,1.876243805,-0.624246401,-0.594170005,NA,1644.49588337493
