"TEAM","YEAR","CONF","G","W","ADJOE","ADJDE","BARTHAG","EFG_O","EFG_D","TOR","TORD","ORB","DRB","FTR","FTRD","X2P_O","X2P_D","X3P_O","X3P_D","ADJ_T","WAB","POSTSEASON","SEED","dbpr_Player.1","dbpr_Player.2","dbpr_Player.3","dbpr_Player.4","dbpr_Player.5","dbpr_Player.6","dbpr_Player.7","dbpr_Player.8","obpr_Player.1","obpr_Player.2","obpr_Player.3","obpr_Player.4","obpr_Player.5","obpr_Player.6","obpr_Player.7","obpr_Player.8","elo"
"Western Illinois",2017,"Sum",26,8,96.7,107.9,0.221,50.4,51.2,18.4,13.8,18.9,25.4,29,40.7,45.1,46.2,38.7,41.5,70,-15.3,NA,NA,1.812203427,-0.125612524,-0.963231444,-0.94985848,-1.087168908,-1.849184017,-0.793733408,NA,-0.394372371,0.426822548,0.275418405,-0.568047617,-0.921490559,-0.682905343,-2.335756154,NA,1360.516533
"Western Illinois",2018,"Sum",24,12,96.4,106.1,0.2487,49.9,51.2,18.6,14.5,18,27.2,28.3,29.3,48.6,48.9,34.9,36.6,69.2,-11,NA,NA,1.498110514,0.256564724,-0.114633962,-0.596858923,-1.114620156,-1.654409649,0.36915831,NA,-0.72931372,-1.114299267,-1.623229958,-1.268800362,-1.048215653,-0.786934015,-3.322978627,NA,1515.566336
"Western Illinois",2019,"Sum",29,10,96.9,106.8,0.2463,49.8,52.2,16.3,14.5,22.6,25.5,23.2,28.1,45.9,48.4,38.2,38.9,68.7,-16,NA,NA,1.610213196,-0.012220299,-1.349765937,0.219301735,-1.592714215,-1.849750482,-0.75302762,NA,-1.418791741,-0.330488537,0.094029327,-1.573460234,-0.309339675,-0.488831482,-1.607634898,NA,1382.928507
"Western Illinois",2021,"Sum",21,7,97,109,0.2066,45.8,54.4,17.3,16.1,27.9,23.1,36.5,38.8,44.6,51.8,31.8,39.5,71.8,-11.6,"N/A",NA,-1.783635756,0.187485024,0.445348995,-1.149278989,0.651250011,-0.152584413,-1.428673841,-0.725728671,1.54842134,-0.886491955,-1.375511161,-0.144723447,-1.970698015,-1.295405878,-0.535898287,-1.372978278,1359.46836
"Western Illinois",2022,"Sum",30,16,99.3,106.4,0.3109,49.6,52.9,15.9,17.3,28.8,22.7,29.4,31.4,49.8,51.3,33,37.4,70.5,-10.2,"N/A","N/A",0.812541157,-0.003793487,-0.863369066,-1.174156124,-0.414238778,-0.051558341,0.280005246,-0.221472448,0.552908904,0.989691025,1.36599438,1.296292991,0.391759643,-1.018073942,-1.456193966,-1.062891296,1554.245415
"Western Illinois",2023,"Sum",27,16,100.4,111.8,0.2252,50.1,53.4,15.1,16.4,26.9,26.7,31.4,27.4,51.8,54.6,31.5,33.9,66.6,-10.2,"N/A","N/A",0.252491207,0.215592686,-0.823302979,-1.383557997,-0.670471571,-1.531104719,NA,NA,2.431166002,0.70646755,1.149822898,0.610598003,-0.933301389,-1.431925774,NA,NA,1542.915083
"Western Illinois",2024,"OVC",29,21,97.1,104.6,0.2977,46.5,46.5,20.1,14.2,37.2,28.9,35.6,25.1,46,46.8,31.7,30.4,64.6,-8,NA,"N/A",1.33076482,1.017101452,0.450034308,-0.603376949,-0.251320782,0.058389153,-0.164987769,NA,0.335293555,-0.088665309,-0.110237905,0.333033549,-1.147434425,-1.551734947,-3.585862778,NA,1547.656965
"Western Kentucky",2013,"SB",35,19,100.1,100.4,0.4895,48.6,47.9,22.2,20.8,34.8,30.7,37.6,37.8,48.3,47.6,32.7,32.4,66,-8.4,"R64","16",0.589337454,1.167257335,0.669863301,0.182094124,-0.538537821,1.123071066,-0.648939711,0.776184581,1.745640874,0.424917931,0.253495739,0.621969239,0.319685238,-1.350763172,0.384470717,-1.790625471,1553.451846
"Western Kentucky",2014,"SB",31,19,101,101.6,0.4829,47.6,48.5,20.2,18.9,34.3,28.1,41.9,43.1,45.8,46.8,33.5,35,66,-5.4,NA,NA,1.379070025,0.306772328,0.920107475,-0.758884586,-0.414315402,1.076961817,0.471980767,-0.643325857,0.889582045,1.311158063,0.514005923,1.105496235,-0.065566727,-1.682893899,-1.388663546,-0.518170472,1610.614806
"Western Kentucky",2015,"CUSA",30,18,101.6,102,0.4873,49.6,48.6,18.9,18.9,30.4,29.2,38.7,34.1,47.2,48.1,35.6,33.1,66.8,-5.5,NA,NA,0.595441149,0.28934305,0.075650551,-0.144570056,0.934156635,0.757987056,-0.914873387,0.263530497,2.301702865,1.841650265,0.697505504,0.667343076,-0.653085806,-1.147442016,0.283322655,-2.307552319,1605.27723
"Western Kentucky",2016,"CUSA",32,16,108.1,107.8,0.509,52.5,52.4,19,15,33.6,28.6,39.6,30,51.5,50.4,36.3,37.3,67.8,-9.5,NA,NA,0.562734001,-1.121492813,0.842679095,0.622572689,-0.328363273,0.56688921,0.671120836,-0.387924375,2.012736495,2.096680271,0.096058515,-0.105334072,0.726284573,-0.344507152,-0.544671917,0.451489446,1549.791621
"Western Kentucky",2017,"CUSA",32,15,102.5,107.8,0.3572,50.1,52.3,18,15.8,27.3,26.7,37.2,24.7,48.5,50.4,35.4,36.8,67.5,-11,NA,NA,-0.342431051,-0.068855714,-1.026240728,0.864199694,-0.303689572,0.222048478,-0.085795799,-1.132299754,2.171735935,0.838080334,1.773152196,-0.677237837,0.25269067,-1.753531566,-1.723124472,-1.042758152,1452.770277
"Western Kentucky",2018,"CUSA",37,27,113.8,100.7,0.8039,54.2,49.4,16.6,17.9,29,29.3,40,23.9,54.6,46.7,35.4,36,69.5,-1.2,NA,NA,1.502704778,1.166415544,0.182649211,0.415691066,0.190094569,0.640540877,-1.730229795,-0.216339642,3.511047499,3.080083257,3.48171874,2.722191512,2.292332914,1.53654498,0.610899632,-1.83204339,1690.293153
"Western Kentucky",2019,"CUSA",34,20,103.9,99.5,0.6223,49.9,48.9,19.6,18.5,29.6,28.1,37.9,25.6,50.2,47,32.7,34.5,69.2,-5.5,NA,NA,1.182643352,0.685012831,1.329635849,0.321111435,0.260983796,1.600923642,1.424672299,-0.498173032,1.455338687,1.696261226,0.882945803,1.596562565,1.265269254,-1.253509133,-1.177615137,-1.569014031,1558.638192
"Western Kentucky",2021,"CUSA",27,20,104.6,96.4,0.7187,51,48.9,21.2,19,32.1,24.4,36.2,22.2,50.6,45.8,34.5,35.8,68.1,-0.4,"N/A",NA,2.520702447,1.425519324,0.640752371,1.111915265,0.217781162,0.85636742,-1.052924772,-0.777701149,2.221240697,1.02013087,1.45471349,0.809635713,1.558174276,0.633816359,1.803905726,1.223137862,1663.693515
"Western Kentucky",2022,"CUSA",30,19,105.5,101.5,0.608,52.8,50.7,17.6,19.9,25.1,30.4,31.3,16.5,52.1,48.6,35.9,35.6,68.7,-6.3,"N/A","N/A",1.513831046,0.406089693,0.230446557,1.4504265,-0.231833378,-0.444496221,NA,NA,1.540877965,1.830698249,1.737851525,0.15299184,1.66815922,1.567437876,NA,NA,1537.956902
"Western Kentucky",2023,"CUSA",31,17,103.2,104,0.479,49.6,50.7,17.1,18,25.9,31,32.3,25.6,48.5,48,34.4,36.2,67.3,-7.8,"N/A","N/A",2.392763777,-0.050918471,0.268148224,0.620358071,-0.326472077,-0.509446466,0.632108465,-1.482533209,0.627746217,1.976016559,1.458827493,0.211160615,0.84208569,0.687882601,-0.823412553,0.295491373,1564.418038
"Western Kentucky",2024,"CUSA",30,22,105.2,101.8,0.5938,51.9,48.3,18.3,18.6,28.5,26.7,32.9,33.4,52.1,48.3,34.4,32.2,75.1,-6.6,NA,"15",2.204224168,1.825142378,-0.200570239,-0.579184749,1.451534946,0.890553307,-0.385447151,-0.888958189,0.547926743,0.582172512,2.10585639,2.181131255,-0.248994475,-0.628521371,0.529047414,0.871020545,1628.321574
"Western Michigan",2013,"MAC",34,21,99.8,99.8,0.4998,48.2,46.9,22.3,19.1,35.6,29.1,45.8,35.5,48.2,44.4,32,34.5,66,-6.1,NA,NA,2.011613337,1.471998288,1.534124556,0.613460098,-0.139478178,0.237751947,-1.324725814,-0.345296313,0.120645852,0.145238009,-0.077134171,0.444116724,0.567193179,-0.051237556,1.114539552,-0.156663334,1592.120494
"Western Michigan",2014,"MAC",32,22,104.7,102.5,0.5605,52,47.6,20.9,18.5,31,32,51.4,34.7,53.7,47.8,32.6,31.5,67,-2.9,"R64","14",0.71295014,1.364214093,0.846611406,-0.057639901,1.647159003,-0.768898362,0.531041354,-0.962959249,2.01136502,0.711486675,1.178146119,1.331707912,-0.994002002,0.068044217,-1.6659341,-1.597656829,1611.950515
"Western Michigan",2015,"MAC",32,18,105.7,105.2,0.513,51.3,51.9,18.1,18.9,29.8,30.4,42.7,36.7,49.9,51.1,35.9,35.4,65.4,-6,NA,NA,0.372705483,-0.378250926,-0.998901895,-0.070138443,-1.709354646,0.45709787,-0.364432793,-1.621221305,2.169230383,1.894696703,2.201530218,0.436949627,2.010462215,-0.242030692,0.134548044,0.555943931,1577.298054
"Western Michigan",2016,"MAC",30,11,102.4,104.5,0.4417,47.6,52,17.9,17.1,30.6,25.5,43.8,38.5,46.3,51,33.7,35.6,69,-12.2,NA,NA,0.682987304,0.332742745,-0.582027818,0.367256098,0.325465563,1.385905195,-1.205235908,-0.106511514,0.640192531,0.938232324,1.376966296,0.023719023,-0.095449044,-2.012169349,0.079334704,-1.611457847,1452.006723
"Western Michigan",2017,"MAC",31,16,105.2,105.1,0.5018,50.9,54,17.6,18.3,31.1,26.5,35,34.2,48.2,53.9,38.3,36.1,69.3,-9.2,NA,NA,0.784511605,0.596966599,0.403854343,-0.61644877,-0.680043348,0.326711812,-0.280031788,-1.772436167,3.333617146,1.303268524,1.126505542,1.813919987,0.122167197,-1.328132745,-0.999663019,-0.913123577,1435.252365
"Western Michigan",2018,"MAC",30,17,105.3,108,0.4287,49.3,54.2,15.6,19.7,29.7,27.2,34.1,33.7,48,52.5,34.5,37.6,68.9,-9.5,NA,NA,0.694124831,0.71844231,-0.220661267,0.105095314,-0.465546295,-0.150462749,-0.310673184,NA,2.727645432,1.061284148,1.107264578,0.484120673,0.503317842,-0.365545489,-1.069311574,NA,1535.103868
"Western Michigan",2019,"MAC",31,8,98.3,105,0.3189,48,52.1,21.7,15.2,29.7,27.6,36.7,29.9,49.4,50.1,30.5,36.9,70.5,-15.2,NA,NA,-0.124552286,-0.631845008,0.115166087,-0.335796251,-0.946226888,-1.514791582,0.392273256,-0.897290688,0.180133767,0.554466332,-0.423334927,-0.186210406,-0.39702485,-0.487051526,-2.500529187,-4.335471254,1400.400713
"Western Michigan",2021,"MAC",20,5,95.6,102.9,0.2999,49.3,50.2,21.1,14.3,23.5,29.4,24.2,26.2,49,51.5,33.2,32,66.4,-11.5,"N/A",NA,0.171442679,-0.627463957,0.131911536,0.588750172,-0.610763903,-0.804991377,-0.187445998,0.189430295,-0.186539298,-0.324428402,-1.277150853,-2.100862537,-0.989292783,-1.158313618,-2.005157918,-2.467793434,1345.950608
"Western Michigan",2022,"MAC",28,8,97.4,110.2,0.1934,49.3,53.4,20.3,15,27.2,32.3,24.3,29.8,48.9,55.3,33.2,33.8,64.2,-16.9,"N/A","N/A",-0.506385611,-0.85386285,0.867194069,-0.800523058,-1.784715498,-1.810749248,-0.195757832,-1.279490908,0.355096448,0.486085545,-1.62260547,-0.056928332,0.206519618,-0.440169842,-2.195161324,-2.347618638,1369.517725
"Western Michigan",2023,"MAC",28,8,100.5,116,0.1611,48.8,54.8,19.1,14.4,33,27.6,27.8,33.1,49.3,54.4,32.1,37,65.5,-17,"N/A","N/A",-0.304647095,-1.460619158,-2.139698975,-1.227280507,-1.882729536,-1.787688663,-1.326341424,-1.529072367,0.314758346,1.3436371,1.665029221,0.583901395,1.046202906,-0.82394366,-1.683326986,-1.924806727,1347.530334
"Western Michigan",2024,"MAC",31,12,97.9,111,0.1905,48.7,50.9,19.7,15.5,33.7,29.6,31.5,31.5,48.4,50.8,32.8,34.1,68.4,-15.1,NA,"N/A",0.685363897,-0.498387852,0.164989239,-0.195800227,-0.987004109,-0.935511216,-0.811699664,0.328161753,0.107330508,0.761682234,-0.595717831,-0.419122068,0.228363786,-0.679841511,-0.861202762,-2.418850935,1389.961987
"Wichita State",2013,"MVC",39,30,110.6,91,0.9045,50,45.3,19.4,20,38,26.5,36.5,38.3,49.6,43.6,33.9,32.2,65,2.2,"F4","9",2.390570015,1.414566343,1.841169165,1.350559043,1.211784369,1.588777472,0.96693198,3.471242169,3.186716225,3.067922066,2.333171808,2.777139081,2.523135976,1.040840591,0.787492062,-2.511480561,1776.245454
"Wichita State",2014,"MVC",35,34,116.4,93,0.9295,52.4,44.7,16.2,18.2,35,26.2,46.9,35.7,52.3,43.6,35,31.1,65.1,8.1,"R32","1",3.531097383,2.577984569,2.294891703,1.699719989,2.974956266,0.713670218,1.329786899,-0.306485359,4.087893964,4.496837533,3.268082947,1.992220487,-0.233221178,0.825663402,-0.825843856,0.12084147,1906.912553
"Wichita State",2015,"MVC",34,29,114.3,91.5,0.9277,50.3,45.8,15,21.3,34.5,27.4,36.2,36.6,48.9,42.6,35.4,35.3,62.6,4.2,"S16","7",3.13557931,1.767989378,2.566355249,1.33101931,0.595184602,2.447895348,1.39513784,NA,4.148776776,4.541112478,2.496281848,2.552229959,1.32915743,-1.16838336,-0.673488296,NA,1782.129352
"Wichita State",2016,"MVC",34,25,110.3,87.8,0.9321,48.9,44.7,14.7,23.2,31.7,23.6,37.4,45.4,49.2,42.1,32.3,32.7,66.8,0.2,"R32","11",3.496735666,3.088339967,3.237805738,2.412950656,2.564103464,2.439993763,1.998109983,1.55949077,4.505477749,2.415431381,1.597858571,2.141655106,1.268919069,0.760248503,1.101488372,0.919367458,1645.463784
"Wichita State",2017,"MVC",35,31,117.2,92.2,0.9403,54.2,43.8,16.2,19.3,34.2,24.2,40.4,35.1,50.7,42,40.2,31.2,70,4.1,"R32","10",2.669962799,2.077734014,1.648645597,2.263416513,2.048184111,1.514874187,1.243749065,2.359715156,4.031930591,4.583795542,3.37803598,2.723089151,2.637934369,2.873355918,2.741975553,0.871725452,1739.239386
"Wichita State",2018,"Amer",33,25,120.9,102.7,0.8671,55.1,49.4,16.5,16.3,35.4,22.6,34.8,33.2,53.8,46,38.1,36.3,70.1,3.4,"R64","4",1.867935928,0.493788542,0.291180045,1.147639478,1.535073241,0.888787402,1.428162891,1.329559072,4.755495291,5.172959632,5.28763229,4.176646618,3.653478954,3.68232641,2.000198455,1.943951432,1747.194438
"Wichita State",2019,"Amer",37,22,106.5,94.7,0.7946,46.9,47.6,17.4,17.6,32.5,26.9,28.8,38.8,47.1,46.5,31,33,69.4,-2.9,NA,NA,3.40984255,0.896068359,1.583053947,1.294373839,0.769849653,0.142802933,1.187987509,0.550147381,0.629619548,2.027051181,0.458360566,0.704977854,0.793031261,0.477476451,-0.648665595,-0.645399849,1565.074233
"Wichita State",2021,"Amer",19,16,109.6,98.1,0.7823,47.6,47.1,15.9,18.1,29.8,33.4,38.2,29.7,44.7,47.6,34.5,30.8,67.5,1.3,"R68","11",0.442901121,1.259908162,0.431106922,0.51421706,0.632338948,0.782365524,0.00212235,0.553308506,2.535936233,1.212555743,1.37725802,1.147026432,0.860508858,0.672751981,0.731438342,-0.301583122,1659.881683
"Wichita State",2022,"Amer",28,15,103.9,95.5,0.7232,46.7,47.3,18.7,20.1,32.3,28.3,31.7,30.4,46.7,47.2,31.2,31.6,67.1,-3.6,"N/A","N/A",2.077774814,2.283754797,1.561187019,0.594449276,1.173793269,0.832339379,1.713133223,1.04980764,0.810982705,0.56380736,0.850700238,1.66911949,0.729631443,0.707818849,-0.202337096,-0.207233016,1620.733175
"Wichita State",2023,"Amer",32,17,108.1,98.7,0.7395,50.7,47.5,18.2,16.9,29.1,28.2,30.8,25.9,53.3,45.4,30.9,33.6,66,-5.5,"N/A","N/A",2.452545944,2.47531093,0.096312085,0.754357264,0.460113779,0.573247293,0.134144067,0.000932394,2.042471537,1.385883876,2.503809516,1.645591929,1.730547749,0.384737169,0.751683322,-0.31430984,1532.922783
"Wichita State",2024,"Amer",33,15,104.7,101.5,0.5887,49.8,48.5,17.8,14.8,31.8,28.7,26.4,28.3,49.9,48.1,33,32.7,68.1,-11.1,NA,"N/A",1.56455894,0.867747284,0.776291952,0.654085244,1.358789846,-0.343741871,0.364658494,0.436164631,0.995884324,1.659784567,1.047966265,0.84212396,-0.053394203,0.82835001,0.019251148,-0.500139895,1541.185724
"William & Mary",2013,"CAA",29,12,106.1,108.5,0.4364,53.6,48.9,20,16.1,28.5,32.4,37.6,30.1,52.2,49.3,37.2,32,63.6,-12.1,NA,NA,-0.52220485,-1.738882191,-1.544876521,-0.51019443,-1.577708889,-0.868640499,0.67852651,-1.593571446,2.581024756,1.966335295,1.651765524,0.581370894,1.140549951,-0.074015936,-2.334619605,-1.102677895,1460.736179
"William & Mary",2014,"CAA",30,19,112.8,112.1,0.5198,56.2,52.2,16.1,15.8,24.3,30.8,39.6,29.3,53,50.5,40.4,37.1,65.1,-5.3,NA,NA,0.553305099,-1.092319903,-0.94862018,-1.70824606,-1.126526635,-1.071743191,-0.945266172,-1.201670546,0.975895892,2.515270847,2.314728398,2.925877572,1.945865522,1.54689395,0.8414837,0.962791583,1605.767055
"William & Mary",2015,"CAA",31,18,111.2,106.9,0.6105,56.3,50.5,17.5,17.6,24.2,29.9,35.5,31.9,54.8,49.1,38.9,35.3,64.4,-5.5,NA,NA,1.16891346,0.68653116,0.701749825,-1.472660122,-0.357580633,-0.86637078,-0.60411153,-1.811314772,3.114347585,3.455938034,1.648212754,3.668261331,1.74698569,1.543738228,-0.94885765,-1.595566198,1604.037469
"William & Mary",2016,"CAA",29,18,112.4,103.6,0.7192,54.9,49.5,15.9,15.3,25.8,27.2,36.6,27.9,54.8,49.4,36.7,33.1,69.2,-3.8,NA,NA,2.239926339,0.563905435,-0.531358385,0.476805293,0.060143952,0.966836968,-1.997202473,-1.744514132,2.978242694,3.671493981,3.167218886,2.070805198,2.306032531,-0.134029519,1.647179218,-0.002628322,1654.10012
"William & Mary",2017,"CAA",29,17,111.5,108.7,0.5703,56.2,52.3,17.4,14.5,25.6,27.4,38.7,35.1,55.8,51,37.8,36.1,72,-6.8,NA,NA,0.365204367,-0.856071199,-0.507824847,-0.280134758,-0.962687452,-0.112500627,-0.576906701,-0.955970521,3.531405491,3.456852901,2.605889236,2.332372829,1.780647769,0.895631435,0.944469723,1.301050933,1552.217645
"William & Mary",2018,"CAA",29,19,114,114.8,0.4815,59.5,56.8,17.2,14.4,21.2,25.4,33.4,32.4,56.6,57.2,42.2,37.4,71,-6.2,NA,NA,0.109691434,-0.782137495,-1.479563706,-1.36068073,-2.485003901,-1.78637153,-0.68316392,NA,2.268846725,2.965177398,3.619531139,3.010449867,3.187074307,1.913588434,-0.30581069,NA,1606.220108
"William & Mary",2019,"CAA",30,14,102.3,107,0.3733,54.4,52.7,18.3,15.6,24.5,26,31.3,30,55.8,51.1,35,36.9,70,-11.1,NA,NA,-0.245246588,1.09663839,-0.178324957,0.750765035,-0.910572731,-0.338642215,-2.209148752,-0.741837746,3.570668445,0.74256757,1.780450417,0.383543615,0.65848122,-1.199191994,0.214999065,-1.585287262,1456.045145
"William & Mary",2021,"CAA",17,7,94.8,105.7,0.2224,46.1,51,20.2,16.9,28.6,31.8,32,23.6,47.9,52.1,28.7,32.6,68.2,-7,"N/A",NA,1.064937447,-0.777677995,-0.25618229,-1.340805145,-0.370355764,-0.222439899,-1.427900231,NA,-1.082743793,0.171676827,-0.429952713,0.414209796,-0.792140606,-2.273728358,-1.953172637,NA,1464.867991
"William & Mary",2022,"CAA",31,5,90.2,106.3,0.1304,46,53.6,23.1,17.9,27.1,27.7,30.3,27.2,45.5,55.7,31.1,33.7,68.9,-20.4,"N/A","N/A",0.520548973,0.348354011,-1.523397943,-0.72454333,-0.245711251,-0.761305548,-0.442760436,-1.877089613,-0.661025482,-1.507548983,0.074389227,-0.934334983,-2.064441469,-1.70032654,-2.194052162,-1.646450834,1248.581701
"William & Mary",2023,"CAA",31,13,99,111.6,0.2002,49.4,53.9,18.8,17,27.4,29.9,29.2,27.4,46.3,54.3,36.3,35.5,65,-14.4,"N/A","N/A",-0.942641981,0.079606653,-0.590019454,-0.782908233,-0.552125457,-2.117808474,-0.803309389,-1.809158722,2.063555242,-0.120767281,-0.087048604,-0.030638594,-0.545126657,0.521804204,-1.394258262,-0.723647318,1459.338804
"William & Mary",2024,"CAA",31,10,99.5,112.2,0.2018,48.3,52.2,16.3,14.4,27.4,29.1,31.9,34.9,48.6,52.5,32.1,34.5,65.8,-18.6,NA,"N/A",-0.073315058,-0.736177864,-0.544448688,-1.518892993,-0.311243148,-1.137646642,-1.739489845,-1.920814631,1.150374925,0.12748384,-0.151932517,0.742111167,-1.148205077,-0.407536075,-0.192366379,-0.764445081,1383.58739
"Winthrop",2013,"BSth",28,11,94.3,103.9,0.2475,46.6,47.1,21.4,18.2,29.3,30.6,36.1,36.7,46.4,46.1,31.3,32.6,61.1,-12.5,NA,NA,0.105942831,-0.471158826,1.070549257,-0.543798857,0.249724051,-0.568600951,0.433851514,-0.73384174,-0.570340042,-0.277615226,-1.820739066,-0.328295602,-1.235164091,-0.427408575,-1.457309418,-1.810014255,1500.595273
"Winthrop",2014,"BSth",30,17,103.2,108.9,0.3487,50.9,52.5,18.6,19.9,28.9,30,41,45.1,46.2,51.5,39.3,36.4,66.2,-8.2,NA,NA,0.409021754,-0.279848491,-0.842990769,1.253562905,-0.404587784,-1.588751759,-0.264030102,-1.163920376,0.480710411,0.982151023,1.41715362,-1.141874725,0.119157565,0.79237177,-0.557731092,-0.347218726,1583.800821
"Winthrop",2015,"BSth",29,16,103.1,103.8,0.4796,50.8,47,17.7,19,29.4,32.3,35.9,38.4,49.2,45.9,35.5,32.7,66.2,-8.9,NA,NA,0.364093923,-0.450120131,0.979306128,0.0925876,-1.016254685,-1.012383075,-0.064482524,-0.142358391,1.43355933,2.016516207,-0.321680143,0.545816361,1.123414951,0.375062136,-0.638296053,-1.452957486,1522.263781
"Winthrop",2016,"BSth",29,20,105.8,107.4,0.4576,54.2,47.7,17.8,15.9,26,32,41.1,31.9,53.9,47.1,36.4,32.7,73.7,-4.9,NA,NA,1.150234993,-1.56326445,1.160320676,0.332388519,-1.197254444,-0.11133206,-1.51618833,NA,0.907890973,3.266325851,0.309464702,1.096974682,2.191414409,-0.546723462,-0.460609279,NA,1624.332032
"Winthrop",2017,"BSth",31,26,105.3,101.3,0.6106,53.5,46.7,17.8,18.6,26.3,28.4,38.2,34.5,50.9,45.9,37.9,32.1,72.3,-1.8,"R64","13",1.829717932,-0.746236859,0.366591741,0.845038691,0.477322605,-0.16288823,-0.840864531,0.950026685,1.88533708,3.100374171,1.459435482,0.221354346,0.565217156,0.83715198,0.397371737,-1.545296939,1708.081885
"Winthrop",2018,"BSth",28,19,104.8,106.6,0.4528,54.8,49.7,19.7,18.6,26.2,27.2,35.9,32.1,54.8,48.1,36.5,34.9,72.8,-7.6,NA,NA,1.363185524,1.072283558,-0.522284549,-0.193356834,0.948535023,0.195615274,-1.581118785,-0.333391299,1.768321542,0.709918373,1.872076482,1.425461569,-0.314105855,-0.305007039,0.394145481,-1.996224893,1556.89826
"Winthrop",2019,"BSth",27,18,104.8,107,0.4404,54.2,51.3,20.2,15.4,28.7,25.5,30.4,30.3,53.3,51.6,36.7,33.8,74.3,-6.5,NA,NA,0.662408204,-0.506756648,0.129228524,-0.32220718,-1.600903891,-0.968279626,-1.117627673,-1.275540424,1.525461093,2.171630167,1.474652135,1.147420693,1.394193758,0.725672198,0.794378213,0.072465184,1590.313461
"Winthrop",2021,"BSth",24,23,104.2,96.9,0.6975,53,49,19.5,22.5,35.6,22.2,35.7,33.8,53,49.2,35.3,32.4,73.8,0.9,"R64","12",1.62765013,1.352626337,0.427089291,1.055792432,1.002732147,0.783101552,0.145915081,0.044416943,1.858718768,1.900591476,2.05442468,1.224778354,0.952699309,0.807747295,1.078240142,0.653726999,1799.021649
"Winthrop",2022,"BSth",29,23,104.3,105.1,0.4779,56.4,51,21.2,19.3,25.3,27.5,37.5,33.5,57,49.1,37,35.9,68.4,-3.2,"N/A","N/A",0.8560173,-0.205913123,0.075619211,-0.072347805,0.111510042,-0.758979715,-0.053880133,-0.054501722,3.340222037,1.945803276,1.342887785,1.452209867,0.826482924,1.437091522,0.170802864,0.10784355,1608.112227
"Winthrop",2023,"BSth",30,15,107.4,114.4,0.3279,55.1,54.8,20.6,17.4,25.9,34.2,41.6,31,53.8,55.5,37.9,35.8,66.8,-11.3,"N/A","N/A",0.858014106,-1.389900217,-1.091908479,-1.436303376,-1.908993113,-2.86308895,NA,NA,0.673588279,2.28183608,1.315729639,1.485945356,1.264963623,1.305260218,NA,NA,1469.787941
"Winthrop",2024,"BSth",29,17,106,106,0.5009,51.9,49.5,18.7,18.2,30.4,32.9,50,34.3,52.8,50.6,33.7,32,66.9,-9.4,NA,"N/A",0.950515883,0.403795235,0.062585445,1.030873275,-1.230451203,-0.039257313,-0.954531007,-1.750950457,1.011508776,1.174138474,1.186412578,-0.136151816,2.017659215,0.307840509,1.004329025,0.434695752,1558.115646
"Wisconsin",2013,"B10",35,23,107.2,84.3,0.9406,48.6,43,15.7,18,32.6,26.9,29.7,25.7,48,42.8,33,28.9,61.9,4.6,"R64","5",3.291536256,3.52174236,2.594070458,1.696467206,3.667994227,2.317837965,0.55988541,2.071124003,1.889616026,1.562331924,2.45629714,3.038634712,0.958246773,1.898391837,1.302907613,-0.301503279,1654.130213
"Wisconsin",2014,"B10",38,30,122.7,95.9,0.9441,53.3,47.2,12.7,15.3,28.1,27.4,42.7,27.1,51.3,45.9,37.6,34.1,63.9,7.9,"F4","2",2.559111377,1.500358914,1.516877604,1.565224486,1.069494291,1.664149883,0.137580377,1.112845677,4.540988057,4.669363461,4.221857862,2.975844126,3.444759074,1.821347873,1.862607728,0.776487796,1818.244451
"Wisconsin",2015,"B10",40,36,129.1,93.6,0.9758,54.8,47.7,12.4,15.8,32.1,23.7,36.2,22.4,54.8,44.7,36.5,37.5,59.3,11.3,"2ND","1",3.070497349,1.950518433,2.097782065,1.603074795,3.122297345,0.286008047,0.137666486,NA,6.138006774,6.787701594,5.161948009,4.571831445,2.58586216,4.846243331,1.624494117,NA,1829.725897
"Wisconsin",2016,"B10",35,22,108.8,93.5,0.8509,48.5,48.1,17.1,18.6,33.1,27.7,38,33.6,46.6,44.8,34.9,37.4,64.1,0.4,"S16","7",1.967281483,2.714894315,1.732678816,2.050951543,0.719727085,0.8817948,1.51668807,0.512134689,2.46597358,0.861778207,1.718062767,1.367720613,2.621493322,-0.000360688,-1.133496074,-0.306633041,1630.720103
"Wisconsin",2017,"B10",37,27,114.5,92,0.9255,52.1,47.5,17,19.5,35.9,25.9,32.9,28,51.1,43.1,35.9,37.6,64.4,5.1,"S16","8",4.765175847,2.274389472,2.794498778,0.930070522,1.934851722,1.272297707,0.048116203,1.062632929,3.622041274,4.082395464,1.774953994,3.485484973,2.428095872,0.284061046,1.489508658,0.390069749,1703.069218
