"game_id","season","season_type","game_date","game_date_time","team_id","team_uid","team_slug","team_location","team_name","team_abbreviation","team_display_name","team_short_display_name","team_color","team_alternate_color","team_logo","team_home_away","team_score","team_winner","assists","blocks","defensive_rebounds","field_goal_pct","field_goals_made","field_goals_attempted","flagrant_fouls","fouls","free_throw_pct","free_throws_made","free_throws_attempted","largest_lead","offensive_rebounds","steals","team_turnovers","technical_fouls","three_point_field_goal_pct","three_point_field_goals_made","three_point_field_goals_attempted","total_rebounds","total_technical_fouls","total_turnovers","turnovers","opponent_team_id","opponent_team_uid","opponent_team_slug","opponent_team_location","opponent_team_name","opponent_team_abbreviation","opponent_team_display_name","opponent_team_short_display_name","opponent_team_color","opponent_team_alternate_color","opponent_team_logo","opponent_team_score"
330822250,2013,3,2013-03-23,2013-03-23 20:40:00,2724,"s:40~l:41~t:2724","wichita-state-shockers","Wichita State","Shockers","WICH","Wichita State Shockers","Wichita St","0d0a03","ffc41e","https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png","away",76,TRUE,16,6,20,50,25,50,0,22,66.7,12,18,"13",10,8,0,0,50,14,28,33,0,15,15,2250,"s:40~l:41~t:2250","gonzaga-bulldogs","Gonzaga","Bulldogs","GONZ","Gonzaga Bulldogs","Gonzaga","041e42","c8102e","https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png",70
330822250,2013,3,2013-03-23,2013-03-23 20:40:00,2250,"s:40~l:41~t:2250","gonzaga-bulldogs","Gonzaga","Bulldogs","GONZ","Gonzaga Bulldogs","Gonzaga","041e42","c8102e","https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png","home",70,FALSE,13,2,18,35.6,21,59,0,17,69,20,29,"8",21,8,0,0,34.8,8,23,42,0,13,13,2724,"s:40~l:41~t:2724","wichita-state-shockers","Wichita State","Shockers","WICH","Wichita State Shockers","Wichita St","0d0a03","ffc41e","https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png",76
330820269,2013,3,2013-03-23,2013-03-23 20:03:00,2086,"s:40~l:41~t:2086","butler-bulldogs","Butler","Bulldogs","BUT","Butler Bulldogs","Butler","0d1361","00a3e0","https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png","away",72,FALSE,13,8,21,42.9,24,56,0,20,68.4,13,19,"10",12,7,0,0,45.8,11,24,38,0,15,15,269,"s:40~l:41~t:269","marquette-golden-eagles","Marquette","Golden Eagles","MARQ","Marquette Golden Eagles","Marquette","083963","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/269.png",74
330820269,2013,3,2013-03-23,2013-03-23 20:03:00,269,"s:40~l:41~t:269","marquette-golden-eagles","Marquette","Golden Eagles","MARQ","Marquette Golden Eagles","Marquette","083963","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/269.png","home",74,TRUE,9,4,21,42.6,23,54,0,17,85.2,23,27,"4",14,9,0,0,41.7,5,12,42,0,15,15,2086,"s:40~l:41~t:2086","butler-bulldogs","Butler","Bulldogs","BUT","Butler Bulldogs","Butler","0d1361","00a3e0","https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png",72
330820139,2013,3,2013-03-23,2013-03-23 19:10:00,2483,"s:40~l:41~t:2483","oregon-ducks","Oregon","Ducks","ORE","Oregon Ducks","Oregon","044520","fee123","https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png","away",74,TRUE,18,4,29,52.8,28,53,0,19,62.5,10,16,"24",9,10,0,0,72.7,8,11,39,0,18,18,139,"s:40~l:41~t:139","saint-louis-billikens","Saint Louis","Billikens","SLU","Saint Louis Billikens","Saint Louis","00539C","ebebeb","https://a.espncdn.com/i/teamlogos/ncaa/500/139.png",57
330820139,2013,3,2013-03-23,2013-03-23 19:10:00,139,"s:40~l:41~t:139","saint-louis-billikens","Saint Louis","Billikens","SLU","Saint Louis Billikens","Saint Louis","00539C","ebebeb","https://a.espncdn.com/i/teamlogos/ncaa/500/139.png","home",57,FALSE,11,2,21,37.7,20,53,0,15,63.6,14,22,"5",6,10,0,0,14.3,3,21,31,0,12,12,2483,"s:40~l:41~t:2483","oregon-ducks","Oregon","Ducks","ORE","Oregon Ducks","Oregon","044520","fee123","https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png",74
330820012,2013,3,2013-03-23,2013-03-23 18:10:00,108,"s:40~l:41~t:108","harvard-crimson","Harvard","Crimson","HARV","Harvard Crimson","Harvard","990000","dbdbdb","https://a.espncdn.com/i/teamlogos/ncaa/500/108.png","away",51,FALSE,12,1,22,27.6,16,58,0,14,73.7,14,19,"0",11,7,0,0,27.8,5,18,35,0,8,8,12,"s:40~l:41~t:12","arizona-wildcats","Arizona","Wildcats","ARIZ","Arizona Wildcats","Arizona","0c234b","ab0520","https://a.espncdn.com/i/teamlogos/ncaa/500/12.png",74
330820012,2013,3,2013-03-23,2013-03-23 18:10:00,12,"s:40~l:41~t:12","arizona-wildcats","Arizona","Wildcats","ARIZ","Arizona Wildcats","Arizona","0c234b","ab0520","https://a.espncdn.com/i/teamlogos/ncaa/500/12.png","home",74,TRUE,13,2,36,55.1,27,49,0,20,68.8,11,16,"25",3,4,0,0,60,9,15,39,0,12,12,108,"s:40~l:41~t:108","harvard-crimson","Harvard","Crimson","HARV","Harvard Crimson","Harvard","990000","dbdbdb","https://a.espncdn.com/i/teamlogos/ncaa/500/108.png",51
330820097,2013,3,2013-03-23,2013-03-23 17:15:00,36,"s:40~l:41~t:36","colorado-state-rams","Colorado State","Rams","CSU","Colorado State Rams","Colorado St","004537","ffc425","https://a.espncdn.com/i/teamlogos/ncaa/500/36.png","away",56,FALSE,4,4,17,47.5,19,40,0,19,61.9,13,21,"5",7,0,1,0,41.7,5,12,26,0,20,20,97,"s:40~l:41~t:97","louisville-cardinals","Louisville","Cardinals","LOU","Louisville Cardinals","Louisville","c9001f","000000","https://a.espncdn.com/i/teamlogos/ncaa/500/97.png",82
330820097,2013,3,2013-03-23,2013-03-23 17:15:00,97,"s:40~l:41~t:97","louisville-cardinals","Louisville","Cardinals","LOU","Louisville Cardinals","Louisville","c9001f","000000","https://a.espncdn.com/i/teamlogos/ncaa/500/97.png","home",82,TRUE,14,2,19,56.4,31,55,0,24,83.3,15,18,"26",10,11,0,0,55.6,5,9,33,0,9,9,36,"s:40~l:41~t:36","colorado-state-rams","Colorado State","Rams","CSU","Colorado State Rams","Colorado St","004537","ffc425","https://a.espncdn.com/i/teamlogos/ncaa/500/36.png",56
330820127,2013,3,2013-03-23,2013-03-23 14:45:00,235,"s:40~l:41~t:235","memphis-tigers","Memphis","Tigers","MEM","Memphis Tigers","Memphis","004991","8e908f","https://a.espncdn.com/i/teamlogos/ncaa/500/235.png","away",48,FALSE,8,5,18,29.7,19,64,0,18,50,5,10,"0",11,7,0,0,21.7,5,23,33,0,11,11,127,"s:40~l:41~t:127","michigan-state-spartans","Michigan State","Spartans","MSU","Michigan State Spartans","Michigan St","18453B","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/127.png",70
330820127,2013,3,2013-03-23,2013-03-23 14:45:00,127,"s:40~l:41~t:127","michigan-state-spartans","Michigan State","Spartans","MSU","Michigan State Spartans","Michigan St","18453B","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/127.png","home",70,TRUE,14,7,35,50,26,52,0,14,63.6,14,22,"22",14,10,0,0,25,4,16,57,0,18,18,235,"s:40~l:41~t:235","memphis-tigers","Memphis","Tigers","MEM","Memphis Tigers","Memphis","004991","8e908f","https://a.espncdn.com/i/teamlogos/ncaa/500/235.png",48
330820130,2013,3,2013-03-23,2013-03-23 12:15:00,2670,"s:40~l:41~t:2670","vcu-rams","VCU","Rams","VCU","VCU Rams","VCU","929292","edb71d","https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png","away",53,FALSE,6,2,17,39.7,23,58,0,14,66.7,4,6,"2",7,9,0,0,18.8,3,16,27,0,11,11,130,"s:40~l:41~t:130","michigan-wolverines","Michigan","Wolverines","MICH","Michigan Wolverines","Michigan","00274c","ffcb05","https://a.espncdn.com/i/teamlogos/ncaa/500/130.png",78
330820130,2013,3,2013-03-23,2013-03-23 12:15:00,130,"s:40~l:41~t:130","michigan-wolverines","Michigan","Wolverines","MICH","Michigan Wolverines","Michigan","00274c","ffcb05","https://a.espncdn.com/i/teamlogos/ncaa/500/130.png","home",78,TRUE,17,0,29,51.7,31,60,0,7,90.9,10,11,"31",12,7,0,0,30,6,20,46,0,12,12,2670,"s:40~l:41~t:2670","vcu-rams","VCU","Rams","VCU","VCU Rams","VCU","929292","edb71d","https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png",53
330810026,2013,3,2013-03-22,2013-03-22 22:21:00,135,"s:40~l:41~t:135","minnesota-golden-gophers","Minnesota","Golden Gophers","MINN","Minnesota Golden Gophers","Minnesota","981a31","981a31","https://a.espncdn.com/i/teamlogos/ncaa/500/135.png","away",83,TRUE,19,3,25,50.8,31,61,0,19,63.2,12,19,"23",11,7,0,0,56.3,9,16,37,0,11,11,26,"s:40~l:41~t:26","ucla-bruins","UCLA","Bruins","UCLA","UCLA Bruins","UCLA","2774ae","f2a900","https://a.espncdn.com/i/teamlogos/ncaa/500/26.png",63
330810026,2013,3,2013-03-22,2013-03-22 22:21:00,26,"s:40~l:41~t:26","ucla-bruins","UCLA","Bruins","UCLA","UCLA Bruins","UCLA","2774ae","f2a900","https://a.espncdn.com/i/teamlogos/ncaa/500/26.png","home",63,FALSE,10,2,23,31.7,20,63,0,19,76,19,25,"1",19,5,1,1,18.2,4,22,49,1,15,15,135,"s:40~l:41~t:135","minnesota-golden-gophers","Minnesota","Golden Gophers","MINN","Minnesota Golden Gophers","Minnesota","981a31","981a31","https://a.espncdn.com/i/teamlogos/ncaa/500/135.png",83
330812305,2013,3,2013-03-22,2013-03-22 22:07:00,98,"s:40~l:41~t:98","western-kentucky-hilltoppers","Western Kentucky","Hilltoppers","WKU","Western Kentucky Hilltoppers","Western KY","F32026","b3b5b8","https://a.espncdn.com/i/teamlogos/ncaa/500/98.png","away",57,FALSE,8,0,23,31.8,21,66,0,24,66.7,12,18,"4",18,9,1,0,15,3,20,47,0,10,10,2305,"s:40~l:41~t:2305","kansas-jayhawks","Kansas","Jayhawks","KU","Kansas Jayhawks","Kansas","0051ba","e8000d","https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png",64
330812305,2013,3,2013-03-22,2013-03-22 22:07:00,2305,"s:40~l:41~t:2305","kansas-jayhawks","Kansas","Jayhawks","KU","Kansas Jayhawks","Kansas","0051ba","e8000d","https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png","home",64,TRUE,11,9,31,47.6,20,42,0,15,80,24,30,"11",4,4,0,0,0,0,6,37,0,17,17,98,"s:40~l:41~t:98","western-kentucky-hilltoppers","Western Kentucky","Hilltoppers","WKU","Western Kentucky Hilltoppers","Western KY","F32026","b3b5b8","https://a.espncdn.com/i/teamlogos/ncaa/500/98.png",57
330810087,2013,3,2013-03-22,2013-03-22 21:59:00,66,"s:40~l:41~t:66","iowa-state-cyclones","Iowa State","Cyclones","ISU","Iowa State Cyclones","Iowa State","822433","fdca2f","https://a.espncdn.com/i/teamlogos/ncaa/500/66.png","away",76,TRUE,19,1,22,49.2,29,59,0,13,75,9,12,"27",5,4,0,0,42.9,9,21,28,0,6,6,87,"s:40~l:41~t:87","notre-dame-fighting-irish","Notre Dame","Fighting Irish","ND","Notre Dame Fighting Irish","Notre Dame","0c2340","c99700","https://a.espncdn.com/i/teamlogos/ncaa/500/87.png",58
330810087,2013,3,2013-03-22,2013-03-22 21:59:00,87,"s:40~l:41~t:87","notre-dame-fighting-irish","Notre Dame","Fighting Irish","ND","Notre Dame Fighting Irish","Notre Dame","0c2340","c99700","https://a.espncdn.com/i/teamlogos/ncaa/500/87.png","home",58,FALSE,9,2,26,43.1,22,51,0,11,76.9,10,13,"4",9,2,0,0,23.5,4,17,37,0,17,17,66,"s:40~l:41~t:66","iowa-state-cyclones","Iowa State","Cyclones","ISU","Iowa State Cyclones","Iowa State","822433","fdca2f","https://a.espncdn.com/i/teamlogos/ncaa/500/66.png",76
330810021,2013,3,2013-03-22,2013-03-22 21:48:00,201,"s:40~l:41~t:201","oklahoma-sooners","Oklahoma","Sooners","OU","Oklahoma Sooners","Oklahoma","9d2235","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/201.png","away",55,FALSE,10,2,21,39.7,23,58,0,20,50,4,8,"9",8,6,0,0,23.8,5,21,30,0,9,9,21,"s:40~l:41~t:21","san-diego-state-aztecs","San Diego State","Aztecs","SDSU","San Diego State Aztecs","San Diego St","BF2C37","a8996e","https://a.espncdn.com/i/teamlogos/ncaa/500/21.png",70
330810021,2013,3,2013-03-22,2013-03-22 21:48:00,21,"s:40~l:41~t:21","san-diego-state-aztecs","San Diego State","Aztecs","SDSU","San Diego State Aztecs","San Diego St","BF2C37","a8996e","https://a.espncdn.com/i/teamlogos/ncaa/500/21.png","home",70,TRUE,15,3,29,42.9,24,56,0,11,94.1,16,17,"15",11,5,0,0,40,6,15,44,0,11,11,201,"s:40~l:41~t:201","oklahoma-sooners","Oklahoma","Sooners","OU","Oklahoma Sooners","Oklahoma","9d2235","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/201.png",55
330810057,2013,3,2013-03-22,2013-03-22 19:40:00,2466,"s:40~l:41~t:2466","northwestern-state-demons","Northwestern State","Demons","NWST","Northwestern State Demons","N'Western St","492F91","ed6118","https://a.espncdn.com/i/teamlogos/ncaa/500/2466.png","away",47,FALSE,9,3,20,36,18,50,0,19,72.7,8,11,"0",6,2,0,0,18.8,3,16,31,0,15,15,57,"s:40~l:41~t:57","florida-gators","Florida","Gators","FLA","Florida Gators","Florida","0021a5","fa4616","https://a.espncdn.com/i/teamlogos/ncaa/500/57.png",79
330810057,2013,3,2013-03-22,2013-03-22 19:40:00,57,"s:40~l:41~t:57","florida-gators","Florida","Gators","FLA","Florida Gators","Florida","0021a5","fa4616","https://a.espncdn.com/i/teamlogos/ncaa/500/57.png","home",79,TRUE,13,2,27,47.5,29,61,0,12,60.9,14,23,"32",16,10,0,0,33.3,7,21,46,0,8,8,2466,"s:40~l:41~t:2466","northwestern-state-demons","Northwestern State","Demons","NWST","Northwestern State Demons","N'Western St","492F91","ed6118","https://a.espncdn.com/i/teamlogos/ncaa/500/2466.png",47
330810153,2013,3,2013-03-22,2013-03-22 19:20:00,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png","away",71,FALSE,6,2,22,44.3,27,61,0,22,68.4,13,19,"2",15,9,1,0,19,4,21,39,0,16,16,153,"s:40~l:41~t:153","north-carolina-tar-heels","North Carolina","Tar Heels","UNC","North Carolina Tar Heels","North Carolina","7bafd4","13294b","https://a.espncdn.com/i/teamlogos/ncaa/500/153.png",78
330810153,2013,3,2013-03-22,2013-03-22 19:20:00,153,"s:40~l:41~t:153","north-carolina-tar-heels","North Carolina","Tar Heels","UNC","North Carolina Tar Heels","North Carolina","7bafd4","13294b","https://a.espncdn.com/i/teamlogos/ncaa/500/153.png","home",78,TRUE,18,2,22,49,24,49,0,14,70.4,19,27,"20",6,10,0,0,52.4,11,21,33,0,17,17,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png",71
330810194,2013,3,2013-03-22,2013-03-22 19:15:00,314,"s:40~l:41~t:314","iona-gaels","Iona","Gaels","IONA","Iona Gaels","Iona","6f2c3e","f0ab00","https://a.espncdn.com/i/teamlogos/ncaa/500/314.png","away",70,FALSE,13,2,26,35.4,23,65,0,18,85.7,18,21,"4",14,4,0,0,21.4,6,28,48,0,19,19,194,"s:40~l:41~t:194","ohio-state-buckeyes","Ohio State","Buckeyes","OSU","Ohio State Buckeyes","Ohio State","ce1141","505056","https://a.espncdn.com/i/teamlogos/ncaa/500/194.png",95
330810194,2013,3,2013-03-22,2013-03-22 19:15:00,194,"s:40~l:41~t:194","ohio-state-buckeyes","Ohio State","Buckeyes","OSU","Ohio State Buckeyes","Ohio State","ce1141","505056","https://a.espncdn.com/i/teamlogos/ncaa/500/194.png","home",95,TRUE,25,7,31,47.9,34,71,0,17,80,20,25,"30",13,8,0,0,46.7,7,15,47,0,10,10,314,"s:40~l:41~t:314","iona-gaels","Iona","Gaels","IONA","Iona Gaels","Iona","6f2c3e","f0ab00","https://a.espncdn.com/i/teamlogos/ncaa/500/314.png",70
330810046,2013,3,2013-03-22,2013-03-22 18:50:00,526,"s:40~l:41~t:526","florida-gulf-coast-eagles","Florida Gulf Coast","Eagles","FGCU","Florida Gulf Coast Eagles","FGCU","00885a","076c3b","https://a.espncdn.com/i/teamlogos/ncaa/500/526.png","away",78,TRUE,15,3,32,42.9,21,49,0,18,68.2,30,44,"19",7,5,0,1,40,6,15,42,1,13,13,46,"s:40~l:41~t:46","georgetown-hoyas","Georgetown","Hoyas","GTWN","Georgetown Hoyas","Georgetown","110E42","001c58","https://a.espncdn.com/i/teamlogos/ncaa/500/46.png",68
330810046,2013,3,2013-03-22,2013-03-22 18:50:00,46,"s:40~l:41~t:46","georgetown-hoyas","Georgetown","Hoyas","GTWN","Georgetown Hoyas","Georgetown","110E42","001c58","https://a.espncdn.com/i/teamlogos/ncaa/500/46.png","home",68,FALSE,15,4,28,37.5,24,64,0,33,65,13,20,"7",11,6,0,0,25.9,7,27,40,0,14,14,526,"s:40~l:41~t:526","florida-gulf-coast-eagles","Florida Gulf Coast","Eagles","FGCU","Florida Gulf Coast Eagles","FGCU","00885a","076c3b","https://a.espncdn.com/i/teamlogos/ncaa/500/526.png",78
330810356,2013,3,2013-03-22,2013-03-22 16:44:00,38,"s:40~l:41~t:38","colorado-buffaloes","Colorado","Buffaloes","COLO","Colorado Buffaloes","Colorado","000000","cfb87c","https://a.espncdn.com/i/teamlogos/ncaa/500/38.png","away",49,FALSE,7,5,28,33.3,17,51,0,20,76.9,10,13,"5",8,5,0,0,26.3,5,19,38,0,15,15,356,"s:40~l:41~t:356","illinois-fighting-illini","Illinois","Fighting Illini","ILL","Illinois Fighting Illini","Illinois","ff5f05","13294b","https://a.espncdn.com/i/teamlogos/ncaa/500/356.png",57
330810356,2013,3,2013-03-22,2013-03-22 16:44:00,356,"s:40~l:41~t:356","illinois-fighting-illini","Illinois","Fighting Illini","ILL","Illinois Fighting Illini","Illinois","ff5f05","13294b","https://a.espncdn.com/i/teamlogos/ncaa/500/356.png","home",57,TRUE,10,4,26,30.8,16,52,0,12,70.8,17,24,"16",11,8,0,0,25.8,8,31,43,0,12,12,38,"s:40~l:41~t:38","colorado-buffaloes","Colorado","Buffaloes","COLO","Colorado Buffaloes","Colorado","000000","cfb87c","https://a.espncdn.com/i/teamlogos/ncaa/500/38.png",49
330810084,2013,3,2013-03-22,2013-03-22 16:22:00,256,"s:40~l:41~t:256","james-madison-dukes","James Madison","Dukes","JMU","James Madison Dukes","James Madison","450084","cbb778","https://a.espncdn.com/i/teamlogos/ncaa/500/256.png","away",62,FALSE,7,3,17,41.9,26,62,0,21,50,2,4,"0",11,1,0,0,40,8,20,30,0,10,10,84,"s:40~l:41~t:84","indiana-hoosiers","Indiana","Hoosiers","IU","Indiana Hoosiers","Indiana","990000","edebeb","https://a.espncdn.com/i/teamlogos/ncaa/500/84.png",83
330810084,2013,3,2013-03-22,2013-03-22 16:22:00,84,"s:40~l:41~t:84","indiana-hoosiers","Indiana","Hoosiers","IU","Indiana Hoosiers","Indiana","990000","edebeb","https://a.espncdn.com/i/teamlogos/ncaa/500/84.png","home",83,TRUE,17,3,26,52.7,29,55,0,8,76.2,16,21,"33",12,3,0,0,39.1,9,23,39,0,9,9,256,"s:40~l:41~t:256","james-madison-dukes","James Madison","Dukes","JMU","James Madison Dukes","James Madison","450084","cbb778","https://a.espncdn.com/i/teamlogos/ncaa/500/256.png",62
330812306,2013,3,2013-03-22,2013-03-22 15:15:00,2325,"s:40~l:41~t:2325","la-salle-explorers","La Salle","Explorers","LAS","La Salle Explorers","La Salle","003356","ffce00","https://a.espncdn.com/i/teamlogos/ncaa/500/2325.png","away",63,TRUE,12,5,22,42.9,21,49,0,13,87.5,14,16,"19",8,4,0,0,38.9,7,18,34,0,8,8,2306,"s:40~l:41~t:2306","kansas-state-wildcats","Kansas State","Wildcats","KSU","Kansas State Wildcats","Kansas St","633194","e7d2ad","https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png",61
330812306,2013,3,2013-03-22,2013-03-22 15:15:00,2306,"s:40~l:41~t:2306","kansas-state-wildcats","Kansas State","Wildcats","KSU","Kansas State Wildcats","Kansas St","633194","e7d2ad","https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png","home",61,FALSE,12,7,21,42.1,24,57,0,14,52.9,9,17,"2",15,6,0,0,30.8,4,13,42,0,9,9,2325,"s:40~l:41~t:2325","la-salle-explorers","La Salle","Explorers","LAS","La Salle Explorers","La Salle","003356","ffce00","https://a.espncdn.com/i/teamlogos/ncaa/500/2325.png",63
330810156,2013,3,2013-03-22,2013-03-22 15:00:00,2132,"s:40~l:41~t:2132","cincinnati-bearcats","Cincinnati","Bearcats","CIN","Cincinnati Bearcats","Cincinnati","000000","717073","https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png","away",63,FALSE,12,4,17,42.2,27,64,0,21,44.4,4,9,"6",14,9,0,1,25,5,20,34,1,9,9,156,"s:40~l:41~t:156","creighton-bluejays","Creighton","Bluejays","CREI","Creighton Bluejays","Creighton","13299e","00235d","https://a.espncdn.com/i/teamlogos/ncaa/500/156.png",67
330810156,2013,3,2013-03-22,2013-03-22 15:00:00,156,"s:40~l:41~t:156","creighton-bluejays","Creighton","Bluejays","CREI","Creighton Bluejays","Creighton","13299e","00235d","https://a.espncdn.com/i/teamlogos/ncaa/500/156.png","home",67,TRUE,16,2,25,45.2,19,42,0,11,88,22,25,"8",7,2,0,0,46.7,7,15,34,0,16,16,2132,"s:40~l:41~t:2132","cincinnati-bearcats","Cincinnati","Bearcats","CIN","Cincinnati Bearcats","Cincinnati","000000","717073","https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png",63
330812390,2013,3,2013-03-22,2013-03-22 14:10:00,279,"s:40~l:41~t:279","pacific-tigers","Pacific","Tigers","PAC","Pacific Tigers","Pacific","F47820","c2c3c0","https://a.espncdn.com/i/teamlogos/ncaa/500/279.png","away",49,FALSE,9,1,18,33.3,18,54,0,16,36.4,4,11,"2",10,2,0,0,34.6,9,26,29,0,14,14,2390,"s:40~l:41~t:2390","miami-hurricanes","Miami","Hurricanes","MIA","Miami Hurricanes","Miami","004325","f0f0f0","https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png",78
330812390,2013,3,2013-03-22,2013-03-22 14:10:00,2390,"s:40~l:41~t:2390","miami-hurricanes","Miami","Hurricanes","MIA","Miami Hurricanes","Miami","004325","f0f0f0","https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png","home",78,TRUE,12,4,31,46.2,24,52,0,14,85.7,18,21,"31",10,7,0,0,54.5,12,22,43,0,11,11,279,"s:40~l:41~t:279","pacific-tigers","Pacific","Tigers","PAC","Pacific Tigers","Pacific","F47820","c2c3c0","https://a.espncdn.com/i/teamlogos/ncaa/500/279.png",49
330810152,2013,3,2013-03-22,2013-03-22 13:40:00,218,"s:40~l:41~t:218","temple-owls","Temple","Owls","TEM","Temple Owls","Temple","A80532","a7a9ac","https://a.espncdn.com/i/teamlogos/ncaa/500/218.png","away",76,TRUE,13,4,20,48,24,50,0,15,63.6,21,33,"18",4,5,0,0,38.9,7,18,26,0,5,5,152,"s:40~l:41~t:152","nc-state-wolfpack","NC State","Wolfpack","NCST","NC State Wolfpack","NC State","EF1216","231f20","https://a.espncdn.com/i/teamlogos/ncaa/500/152.png",72
330810152,2013,3,2013-03-22,2013-03-22 13:40:00,152,"s:40~l:41~t:152","nc-state-wolfpack","NC State","Wolfpack","NCST","NC State Wolfpack","NC State","EF1216","231f20","https://a.espncdn.com/i/teamlogos/ncaa/500/152.png","home",72,FALSE,14,2,27,55.8,29,52,0,24,62.5,10,16,"2",7,3,0,0,30.8,4,13,34,0,13,13,218,"s:40~l:41~t:218","temple-owls","Temple","Owls","TEM","Temple Owls","Temple","A80532","a7a9ac","https://a.espncdn.com/i/teamlogos/ncaa/500/218.png",76
330810275,2013,3,2013-03-22,2013-03-22 12:40:00,145,"s:40~l:41~t:145","ole-miss-rebels","Ole Miss","Rebels","MISS","Ole Miss Rebels","Ole Miss","001148","00205b","https://a.espncdn.com/i/teamlogos/ncaa/500/145.png","away",57,TRUE,8,6,31,38.6,22,57,0,12,62.5,10,16,"11",12,6,1,0,20,3,15,46,0,10,10,275,"s:40~l:41~t:275","wisconsin-badgers","Wisconsin","Badgers","WISC","Wisconsin Badgers","Wisconsin","A00002","f7f7f7","https://a.espncdn.com/i/teamlogos/ncaa/500/275.png",46
